Ticker,ArticlesUrls,ArticlesSentimentScores,ConnectedTickers,ConnectedFrequency,LinkingArticlesUrls,LinkingArticlesSentimentScores
CRM,"['https://finance.yahoo.com/news/salesforce-com-crm-considered-good-133001617.html', 'https://www.investors.com/news/technology/crm-stock-buy-now/', 'https://www.fool.com/investing/2023/03/28/if-you-invested-10000-in-salesforce-stock-in-2013/', 'https://www.marketwatch.com/data-news/salesforce-inc-stock-outperforms-competitors-on-strong-trading-day-7a71d3ec-e6a741ab010f', 'https://www.nasdaq.com/articles/if-you-invested-%2410000-in-salesforce-stock-in-2013-this-is-how-much-you-would-have-today', 'https://www.investorsobserver.com/news/stock-update/will-salesforce-inc-crm-stay-at-the-top-of-the-technology-sector', 'https://stocknews.com/news/aapl-crm-why-investors-are-buying-salesforce-instead-of-apple/', 'https://www.marketbeat.com/instant-alerts/nyse-crm-options-data-report-2023-03-31/', 'https://www.fool.com/investing/2023/03/14/did-this-news-just-kicstart-a-bull-market-for-sale/', 'https://www.marketwatch.com/data-news/salesforce-inc-stock-falls-thursday-underperforms-market-d76e37a-d1be6f5ec3ce', 'https://finance.yahoo.com/news/salesforce-com-crm-considered-good-133001617.html', 'https://www.investors.com/news/technology/crm-stock-buy-now/', 'https://www.fool.com/investing/2023/03/28/if-you-invested-10000-in-salesforce-stock-in-2013/', 'https://www.marketwatch.com/data-news/salesforce-inc-stock-outperforms-competitors-on-strong-trading-day-7a71d3ec-e6a741ab010f', 'https://www.nasdaq.com/articles/if-you-invested-%2410000-in-salesforce-stock-in-2013-this-is-how-much-you-would-have-today', 'https://www.investorsobserver.com/news/stock-update/will-salesforce-inc-crm-stay-at-the-top-of-the-technology-sector', 'https://stocknews.com/news/aapl-crm-why-investors-are-buying-salesforce-instead-of-apple/', 'https://www.marketbeat.com/instant-alerts/nyse-crm-options-data-report-2023-03-31/', 'https://www.fool.com/investing/2023/03/14/did-this-news-just-kicstart-a-bull-market-for-sale/', 'https://www.marketwatch.com/data-news/salesforce-inc-stock-falls-thursday-underperforms-market-d76e37a-d1be6f5ec3ce']","[8.377682499999999, 0, -1.5413999999999999, 5.179460000000001, 0.5184899999999999, 2.258496666666667, 2.31488, 1.3579410526315792, 0.6543125000000001, 0.10360000000000001, 8.377682499999999, 0, -1.5413999999999999, 5.179460000000001, 0.5184899999999999, 2.258496666666667, 2.31488, 1.3676084210526316, 0.6543125000000001, 0.10360000000000001]","['MSFT', 'AAPL', 'GOOG', 'AMZN', 'TSLA', 'UBER', 'LYFT', 'JPM', 'BAC', 'WMT']","[6, 4, 4, 0, 0, 0, 0, 0, 0, 0]",['https://www.fool.com/investing/2023/03/18/buy-the-dip-johnson-johnson-is-a-smart-buy/'],[6.983320000000001]
M,"['https://investors.macysinc.com/investors', 'https://www.barrons.com/articles/macys-stock-ceo-retirement-f926e42b', 'https://beststocks.com/financial-evaluations-and-performance-of-macys-a/', 'https://www.investorsobserver.com/news/stock-update/should-department-stores-stock-macys-inc-m-be-in-your-portfolio-thursday', 'https://seekingalpha.com/news/3952187-macys-is-downgraded-at-gordon-haskett-due-to-slowing-traffic-trends', 'https://www.marketbeat.com/instant-alerts/nyse-m-a-buy-or-sell-right-now-2023-03-31/', 'https://www.marketwatch.com/story/macys-ceo-gennette-to-retire-after-nearly-7-years-in-the-role-and-stock-falls-a707eb31', 'https://www.nasdaq.com/articles/best-dividend-stock-to-buy:-att-vs.-lowes-vs.-macys', 'https://www.foxbusiness.com/business-leaders/macys-ceo-jeff-gennette-retire-next-year', 'https://investorplace.com/2023/03/m-stock-alert-what-to-know-as-macys-announces-ceo-succession-plan/', 'https://investors.macysinc.com/investors', 'https://www.barrons.com/articles/macys-stock-ceo-retirement-f926e42b', 'https://beststocks.com/financial-evaluations-and-performance-of-macys-a/', 'https://www.investorsobserver.com/news/stock-update/should-department-stores-stock-macys-inc-m-be-in-your-portfolio-thursday', 'https://seekingalpha.com/news/3952187-macys-is-downgraded-at-gordon-haskett-due-to-slowing-traffic-trends', 'https://www.marketbeat.com/instant-alerts/nyse-m-a-buy-or-sell-right-now-2023-03-31/', 'https://www.marketwatch.com/story/macys-ceo-gennette-to-retire-after-nearly-7-years-in-the-role-and-stock-falls-a707eb31', 'https://www.nasdaq.com/articles/best-dividend-stock-to-buy:-att-vs.-lowes-vs.-macys', 'https://www.foxbusiness.com/business-leaders/macys-ceo-jeff-gennette-retire-next-year', 'https://investorplace.com/2023/03/m-stock-alert-what-to-know-as-macys-announces-ceo-succession-plan/']","[0, 0.70805, 0.0, -0.9222880000000002, -2.30125, 0, 0, -1.2112299999999998, 1.9386800000000002, 1.6058, 0, 0.70805, 0.0, -0.9222880000000002, -2.30125, 0.6874071428571428, 0, -1.2112299999999998, 1.9386800000000002, 1.6058]","['CS', 'T']","[3, 2]",[],[]
NEM,"['https://finance.yahoo.com/news/newmont-corporation-nem-outpaces-stock-220010235.html', 'https://www.barrons.com/articles/buy-newmont-stock-price-pick-gold-e8fe11a6', 'https://www.marketwatch.com/data-news/newmont-corp-stock-rises-friday-still-underperforms-market-ac5801e0-c676d626146d', 'https://seekingalpha.com/article/4590920-newmont-successful-reserve-replacement-in-2022', 'https://www.investorsobserver.com/news/stock-update/should-you-buy-newmont-corporation-nem-stock-friday-morning-2', 'https://www.zacks.com/stock/news/2072294/newmont-nem-wraps-up-triple-flag-shares-sale-for-179m', 'https://simplywall.st/stocks/us/materials/nyse-nem/newmont/news/positive-week-for-newmont-corporation-nysenem-institutional', 'https://www.kitco.com/news/2023-03-29/Newmont-sells-Triple-Flag-Precious-Metals-stock-for-179-million.html', 'https://www.marketscreener.com/quote/stock/NEWMONT-CORPORATION-13711/news/Newmont-Corporation-Brief-Says-Completed-Sale-of-Triple-Flag-Shares-43368496/', 'https://finance.yahoo.com/news/newmont-corporation-nem-gains-lags-215009584.html', 'https://finance.yahoo.com/news/newmont-corporation-nem-outpaces-stock-220010235.html', 'https://www.barrons.com/articles/buy-newmont-stock-price-pick-gold-e8fe11a6', 'https://www.marketwatch.com/data-news/newmont-corp-stock-rises-friday-still-underperforms-market-ac5801e0-c676d626146d', 'https://seekingalpha.com/article/4590920-newmont-successful-reserve-replacement-in-2022', 'https://www.investorsobserver.com/news/stock-update/should-you-buy-newmont-corporation-nem-stock-friday-morning-2', 'https://www.zacks.com/stock/news/2072294/newmont-nem-wraps-up-triple-flag-shares-sale-for-179m', 'https://simplywall.st/stocks/us/materials/nyse-nem/newmont/news/positive-week-for-newmont-corporation-nysenem-institutional', 'https://www.kitco.com/news/2023-03-29/Newmont-sells-Triple-Flag-Precious-Metals-stock-for-179-million.html', 'https://www.marketscreener.com/quote/stock/NEWMONT-CORPORATION-13711/news/Newmont-Corporation-Brief-Says-Completed-Sale-of-Triple-Flag-Shares-43368496/', 'https://finance.yahoo.com/news/newmont-corporation-nem-gains-lags-215009584.html']","[3.7592, 6.572240000000001, 4.3144, 7.899707894736842, -0.053088, 1.960715, 4.897779999999999, 2.0187859999999995, 1.036, 4.815713333333334, 3.7592, 6.572240000000001, 4.3144, 7.899707894736842, -0.053088, 1.960715, 4.897779999999999, 2.0187859999999995, 1.036, 4.815713333333334]",['MSFT'],[2],"['https://investorplace.com/2023/03/7-gold-stocks-to-buy-for-the-forward-thinking-contrarian/', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-wednesday-when-compared-to-competitors-2afbbec7-88b5eafee750', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-friday-when-compared-to-competitors-despite-daily-gains-76d1dd92-7dd22254a7ea', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-friday-when-compared-to-competitors-5a914a48-6bc4ae7e33a7', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-tuesday-when-compared-to-competitors-ddeeeeaa-91b4721fba15', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-friday-when-compared-to-competitors-7713b7a5-90d9ce341c44', 'https://www.marketwatch.com/data-news/freeport-mcmoran-inc-stock-underperforms-thursday-when-compared-to-competitors-e9772206-997e3a69fbf8', 'https://www.fool.com/earnings/call-transcripts/2022/11/03/barrick-gold-corporation-gold-q3-2022-earnings-cal/', 'https://www.gurufocus.com/news/1964255/5-gold-stocks-gurus-have-built-positions-in', 'https://www.barrons.com/articles/newmont-newcrest-gold-miner-bid-51675678830', 'https://www.barrick.com/English/news/news-details/2022/q3-2022-results/default.aspx']","[-6.152, -5.2, -5.2, -5.2, -5.2, -5.2, -5.2, -5.48756, 7.9804, 2.20402, 2.10168]"
DKS,"['https://simplywall.st/stocks/us/retail/nyse-dks/dicks-sporting-goods/news/dicks-sporting-goods-nysedks-seems-to-use-debt-quite-sensibl', 'https://finance.yahoo.com/news/total-return-dicks-sporting-goods-160029023.html', 'https://www.fool.com/investing/2023/03/07/heres-why-dicks-sporting-goods-stock-surged-to-an/', 'https://www.nasdaq.com/articles/dicks-sportings-dks-store-initiative-strategy-aids-growth', 'https://www.investorsobserver.com/news/stock-update/dicks-sporting-goods-inc-dks-is-lower-by-5-40-in-a-week-should-you-accumulate', 'https://www.marketbeat.com/instant-alerts/nyse-dks-sec-filing-2023-03-28/', 'https://www.investors.com/news/dks-stock-surges-as-dicks-sporting-goods-beats-forecasts-raises-dividend-105/', 'https://beststocks.com/wesbanco-bank-inc-makes-bold-investment-in-dicks/', 'https://seekingalpha.com/news/3944817-dicks-sporting-goods-rallies-after-comparable-sales-beat', 'https://www.fool.com/investing/2023/03/12/why-dicks-sporting-goods-stock-surged-this-week/', 'https://simplywall.st/stocks/us/retail/nyse-dks/dicks-sporting-goods/news/dicks-sporting-goods-nysedks-seems-to-use-debt-quite-sensibl', 'https://finance.yahoo.com/news/total-return-dicks-sporting-goods-160029023.html', 'https://www.fool.com/investing/2023/03/07/heres-why-dicks-sporting-goods-stock-surged-to-an/', 'https://www.nasdaq.com/articles/dicks-sportings-dks-store-initiative-strategy-aids-growth', 'https://www.investorsobserver.com/news/stock-update/dicks-sporting-goods-inc-dks-is-lower-by-5-40-in-a-week-should-you-accumulate', 'https://www.marketbeat.com/instant-alerts/nyse-dks-sec-filing-2023-03-28/', 'https://www.investors.com/news/dks-stock-surges-as-dicks-sporting-goods-beats-forecasts-raises-dividend-105/', 'https://beststocks.com/wesbanco-bank-inc-makes-bold-investment-in-dicks/', 'https://seekingalpha.com/news/3944817-dicks-sporting-goods-rallies-after-comparable-sales-beat', 'https://www.fool.com/investing/2023/03/12/why-dicks-sporting-goods-stock-surged-this-week/']","[-1.230517142857143, 5.703175, 6.273497500000001, 0.0, -1.4786480000000002, 1.7541968421052636, 0, 5.743589999999999, 5.072193333333333, -0.9248399999999999, -1.230517142857143, 5.703175, 6.273497500000001, 0.0, -1.4786480000000002, 1.909751578947369, 0, 5.743589999999999, 5.072193333333333, -0.9248399999999999]","['AMZN', 'SQ', 'C', 'CCL', 'TFC', 'BCS']","[2, 6, 2, 2, 2, 2]",[],[]
RF,"['https://finance.yahoo.com/news/makes-regions-financial-rf-buy-160004838.html', 'https://www.marketwatch.com/data-news/regions-financial-corp-stock-underperforms-thursday-when-compared-to-competitors-d6b27547-cdd42734011f', 'https://seekingalpha.com/news/3952262-regions-financial-forms-unit-international-companies-in-us', 'https://ir.regions.com/news-and-events/press-releases/2023/02-03-2023-140013971', 'https://www.marketbeat.com/instant-alerts/nyse-rf-analyst-earnings-estimates-2023-03-31/', 'https://finance.yahoo.com/news/value-investors-buy-regions-financial-134001634.html', 'https://1819news.com/news/item/regions-financial-stock-declines-nearly-7-wednesday-post-california-banks-collapsing', 'https://www.investorsobserver.com/news/stock-update/should-you-sell-regions-financial-corp-rf-in-banks-regional-industry', 'https://beststocks.com/regions-financial-reports-strong-q4-earnings-despi/', 'https://www.marketwatch.com/data-news/regions-financial-corp-stock-rises-friday-still-underperforms-market-a1b545d1-5c77bda8aa6d', 'https://finance.yahoo.com/news/makes-regions-financial-rf-buy-160004838.html', 'https://www.marketwatch.com/data-news/regions-financial-corp-stock-underperforms-thursday-when-compared-to-competitors-d6b27547-cdd42734011f', 'https://seekingalpha.com/news/3952262-regions-financial-forms-unit-international-companies-in-us', 'https://ir.regions.com/news-and-events/press-releases/2023/02-03-2023-140013971', 'https://www.marketbeat.com/instant-alerts/nyse-rf-analyst-earnings-estimates-2023-03-31/', 'https://finance.yahoo.com/news/value-investors-buy-regions-financial-134001634.html', 'https://1819news.com/news/item/regions-financial-stock-declines-nearly-7-wednesday-post-california-banks-collapsing', 'https://www.investorsobserver.com/news/stock-update/should-you-sell-regions-financial-corp-rf-in-banks-regional-industry', 'https://beststocks.com/regions-financial-reports-strong-q4-earnings-despi/', 'https://www.marketwatch.com/data-news/regions-financial-corp-stock-rises-friday-still-underperforms-market-a1b545d1-5c77bda8aa6d']","[7.513016666666667, 4.0036, -2.18784, 0.5371800000000001, 0.8239305882352941, 7.6899999999999995, -7.536, 0.8570171428571429, 4.7715125, 4.038133333333334, 7.513016666666667, 4.0036, -2.18784, 0.5371800000000001, 0.8387788235294118, 7.6899999999999995, -7.536, 0.8570171428571429, 4.7715125, 4.038133333333334]","['BAC', 'WFC', 'C', 'SOFI']","[4, 4, 2, 2]",[],[]
TCOM,"['https://www.marketbeat.com/instant-alerts/nasdaq-tcom-sec-filing-2023-03-31/', 'https://beststocks.com/why-allspring-global-investments-holdings-llc-redu/', 'https://www.investors.com/news/top-china-stocks-to-buy-now/', 'https://seekingalpha.com/news/3944812-tripcom-stock-rises-on-earnings-topper-upbeat-outlook', 'https://www.investorsobserver.com/news/stock-update/should-you-buy-trip-com-group-ltd-tcom-stock-on-thursday', 'https://finance.yahoo.com/news/news-flash-analysts-just-made-100325694.html', 'https://www.tipranks.com/news/travel-rebound-supports-trip-coms-nasdaqtcom-q4-results', 'https://www.forbes.com/sites/brendanahern/2023/03/07/tripcom-financial-results-provide-important-insight-into-chinas-reopening/', 'https://www.fool.com/investing/2022/10/14/why-tripcom-group-limited-stock-was-down-this-week/', 'https://www.investing.com/news/stock-market-news/very-likely-tripcom-group-will-rise-relative-to-country-index-over-the-next-60-days--morgan-stanley-432SI-3025130', 'https://www.marketbeat.com/instant-alerts/nasdaq-tcom-sec-filing-2023-03-31/', 'https://beststocks.com/why-allspring-global-investments-holdings-llc-redu/', 'https://www.investors.com/news/top-china-stocks-to-buy-now/', 'https://seekingalpha.com/news/3944812-tripcom-stock-rises-on-earnings-topper-upbeat-outlook', 'https://www.investorsobserver.com/news/stock-update/should-you-buy-trip-com-group-ltd-tcom-stock-on-thursday', 'https://finance.yahoo.com/news/news-flash-analysts-just-made-100325694.html', 'https://www.tipranks.com/news/travel-rebound-supports-trip-coms-nasdaqtcom-q4-results', 'https://www.forbes.com/sites/brendanahern/2023/03/07/tripcom-financial-results-provide-important-insight-into-chinas-reopening/', 'https://www.fool.com/investing/2022/10/14/why-tripcom-group-limited-stock-was-down-this-week/', 'https://www.investing.com/news/stock-market-news/very-likely-tripcom-group-will-rise-relative-to-country-index-over-the-next-60-days--morgan-stanley-432SI-3025130']","[1.183841052631579, 2.0639285714285713, 0, 6.5, -0.5290771428571429, 1.540157777777778, 1.2359633333333335, 0.42483, -8.550650000000001, 0, 1.207, 2.0639285714285713, 0, 6.5, -0.5290771428571429, 1.540157777777778, 1.2359633333333335, 0.42483, -8.550650000000001, 0]","['AMZN', 'UBER']","[2, 2]",[],[]
DVN,"['https://finance.yahoo.com/news/devon-energy-dvn-considered-good-133001442.html', 'https://www.fool.com/investing/2023/04/01/better-buy-devon-energy-vs-kinder-morgan-stock/', 'https://www.marketwatch.com/data-news/devon-energy-corp-stock-rises-friday-outperforms-market-71956b21-3bfb784e77c5', 'https://seekingalpha.com/article/4591508-devon-energy-fortune-favors-the-brave', 'https://www.marketbeat.com/instant-alerts/nyse-dvn-sec-filing-2023-03-31/', 'https://finance.yahoo.com/news/devon-energy-dvn-gains-market-214509581.html', 'https://www.marketscreener.com/quote/stock/DEVON-ENERGY-CORPORATION-40311142/', 'https://www.fool.com/investing/2023/03/29/better-dividend-stock-devon-medical-properties/', 'https://seekingalpha.com/article/4591558-devon-energy-dvn-technicals-improving-cash-flow-robust', 'https://www.marketwatch.com/data-news/devon-energy-corp-stock-rises-thursday-still-underperforms-market-6925bb7-db2da6ecc775', 'https://finance.yahoo.com/news/devon-energy-dvn-considered-good-133001442.html', 'https://www.fool.com/investing/2023/04/01/better-buy-devon-energy-vs-kinder-morgan-stock/', 'https://www.marketwatch.com/data-news/devon-energy-corp-stock-rises-friday-outperforms-market-71956b21-3bfb784e77c5', 'https://seekingalpha.com/article/4591508-devon-energy-fortune-favors-the-brave', 'https://www.marketbeat.com/instant-alerts/nyse-dvn-sec-filing-2023-03-31/', 'https://finance.yahoo.com/news/devon-energy-dvn-gains-market-214509581.html', 'https://www.marketscreener.com/quote/stock/DEVON-ENERGY-CORPORATION-40311142/', 'https://www.fool.com/investing/2023/03/29/better-dividend-stock-devon-medical-properties/', 'https://seekingalpha.com/article/4591558-devon-energy-dvn-technicals-improving-cash-flow-robust', 'https://www.marketwatch.com/data-news/devon-energy-corp-stock-rises-thursday-still-underperforms-market-6925bb7-db2da6ecc775']","[8.37542, 5.135776, 4.839493333333333, 4.333096666666666, 1.0279644444444447, 5.774483333333333, 1.4973, 5.811138571428571, 3.5541350000000005, 4.839493333333333, 8.37542, 5.135776, 4.839493333333333, 4.333096666666666, 1.0345703703703704, 5.774483333333333, 1.4973, 5.811138571428571, 3.5541350000000005, 4.839493333333333]","['KMI', 'OXY', 'SNAP', 'BK', 'WFC', 'MPW']","[2, 4, 2, 2, 2, 2]","['https://www.fool.com/investing/2023/03/15/why-chevron-devon-and-exxon-mobil-stocks-dropped/', 'https://www.fool.com/investing/2023/03/13/chevron-devon-and-exxon-mobil-stocks-keep-falling/']","[-5.6000000000000005, -3.2]"
PTON,"['https://www.investors.com/research/peloton-interactive-scores-relative-strength-rating-upgrade-hits-key-threshold/', 'https://finance.yahoo.com/news/too-consider-buying-peloton-interactive-133302833.html', 'https://www.cnbc.com/2023/03/31/what-next-for-peloton-pton-shares-heres-wall-streets-views-on-the-fitness-stock.html', 'https://www.fool.com/investing/2023/03/11/peloton-speed-bump-investors-buy-sell-hold-stock/', 'https://www.marketwatch.com/data-news/peloton-interactive-inc-stock-rises-friday-outperforms-market-361839eb-dc9f9649443f', 'https://www.barrons.com/articles/peloton-bike-price-cut-stockprice-cba2ed3e', 'https://www.tipranks.com/news/peloton-stock-falls-after-losing-patent-court-case', 'https://www.investorsobserver.com/news/stock-update/is-it-time-to-dump-peloton-interactive-inc-pton-stock-after-it-is-lower-by-22-60-in-a-week', 'https://seekingalpha.com/article/4587298-peloton-clear-improvements-to-profitability', 'https://www.marketwatch.com/data-news/peloton-interactive-inc-stock-rises-thursday-outperforms-market-411f097d-628d8b388352', 'https://www.investors.com/research/peloton-interactive-scores-relative-strength-rating-upgrade-hits-key-threshold/', 'https://finance.yahoo.com/news/too-consider-buying-peloton-interactive-133302833.html', 'https://www.cnbc.com/2023/03/31/what-next-for-peloton-pton-shares-heres-wall-streets-views-on-the-fitness-stock.html', 'https://www.fool.com/investing/2023/03/11/peloton-speed-bump-investors-buy-sell-hold-stock/', 'https://www.marketwatch.com/data-news/peloton-interactive-inc-stock-rises-friday-outperforms-market-361839eb-dc9f9649443f', 'https://www.barrons.com/articles/peloton-bike-price-cut-stockprice-cba2ed3e', 'https://www.tipranks.com/news/peloton-stock-falls-after-losing-patent-court-case', 'https://www.investorsobserver.com/news/stock-update/is-it-time-to-dump-peloton-interactive-inc-pton-stock-after-it-is-lower-by-22-60-in-a-week', 'https://seekingalpha.com/article/4587298-peloton-clear-improvements-to-profitability', 'https://www.marketwatch.com/data-news/peloton-interactive-inc-stock-rises-thursday-outperforms-market-411f097d-628d8b388352']","[0, 1.0759285714285716, 1.7871000000000001, -0.19842899999999997, 4.1072, -1.3257999999999999, -2.237357142857143, -2.6447442857142858, 2.8457579999999996, 4.1072, 0, 1.0759285714285716, 1.7871000000000001, -0.4784289999999998, 4.1072, -1.3257999999999999, -2.237357142857143, -2.6447442857142858, 2.8457579999999996, 4.1072]","['AMZN', 'AAPL', 'DISH']","[4, 4, 2]",[],[]
PYPL,"['https://www.gurufocus.com/news/1973452/paypal-stock-an-absurdly-cheap-fintech-play', 'https://www.fool.com/investing/how-to-invest/stocks/how-to-invest-in-paypal-stock/', 'https://www.fool.com/investing/2023/03/19/is-paypal-stock-a-buy-now/', 'https://finance.yahoo.com/news/paypal-pypl-stock-sinks-market-214509871.html', 'https://www.marketwatch.com/data-news/paypal-holdings-inc-stock-outperforms-market-on-strong-trading-day-8daccf45-128256214b71', 'https://www.investorsobserver.com/news/stock-update/paypal-holdings-inc-pypl-stock-what-does-the-chart-say-tuesday-3', 'https://www.marketscreener.com/quote/stock/PAYPAL-HOLDINGS-INC-23377703/', 'https://www.investors.com/news/technology/aapl-stock-how-apple-pay-later-will-pressure-paypal-square-affirm/', 'https://www.barrons.com/articles/paypal-stock-ceo-dan-schulman-fed4181b', 'https://seekingalpha.com/article/4583741-why-we-remain-bullish-paypal', 'https://www.gurufocus.com/news/1973452/paypal-stock-an-absurdly-cheap-fintech-play', 'https://www.fool.com/investing/how-to-invest/stocks/how-to-invest-in-paypal-stock/', 'https://www.fool.com/investing/2023/03/19/is-paypal-stock-a-buy-now/', 'https://finance.yahoo.com/news/paypal-pypl-stock-sinks-market-214509871.html', 'https://www.marketwatch.com/data-news/paypal-holdings-inc-stock-outperforms-market-on-strong-trading-day-8daccf45-128256214b71']","[0.5474283333333333, 1.0632588888888892, 0.9437475000000002, -2.6342600000000003, 5.0758600000000005, -0.6093485714285716, 0.0, 0, -2.666255, 5.984636, 0.5474283333333333, 1.041036666666667, 0.9437475000000002, -2.6342600000000003, 5.0758600000000005]","['EBAY', 'AAPL', 'AFRM', 'GOOG']","[6, 4, 2, 2]","['https://www.ft.com/content/7acbc7c6-55c1-4b3a-89c7-129944ac2990', 'https://seekingalpha.com/news/3927705-block-stock-cut-to-perform-at-oppenheimer-as-square-could-suffer-in-downturn', 'https://www.fool.com/investing/2022/12/06/why-pinterest-stock-was-down-today/', 'https://finance.yahoo.com/news/pinterest-ceo-were-making-ai-additive-to-peoples-lives-not-addictive-210749363.html', 'https://www.ft.com/content/1056e80c-4cc8-11e8-97e4-13afc22d86d4', 'https://finance.yahoo.com/news/western-union-undervalued-growth-play-162111501.html', 'https://www.ft.com/content/17892f24-4ca0-417f-9093-289b019a0852', 'https://techcrunch.com/2022/07/14/crypto-us-market-as-coinbase-falters-binance-us-is-waiting-in-the-wings/']","[2.5928, 2.15404, 7.6808, 6.4, 2.5928, 7.57468, 2.5928, 0.78876]"
CRWD,"['https://www.fool.com/investing/2023/03/29/why-crowdstrike-holdings-lagged-the-market-on-tues/', 'https://www.marketbeat.com/instant-alerts/nasdaq-crwd-sec-filing-2023-03-31/', 'https://www.investors.com/research/options/crowdstrike-stock-stays-in-range-option-trade-can-net-nearly-200/', 'https://seekingalpha.com/news/3946099-crowdstrike-shares-fall-4-on-high-volume-in-wake-of-earnings-results', 'https://finance.yahoo.com/news/crowdstrike-holdings-crwd-recently-broke-133501436.html', 'https://www.cnbc.com/2022/11/30/crowdstrike-stock-down-on-earnings-morgan-stanley-says-buy-the-dip.html', 'https://beststocks.com/considerations-for-investing-in-crowdstrike-h/', 'https://www.fool.com/investing/2023/03/31/why-datadog-crowdstrike-and-atlassian-rallied-toda/', 'https://www.marketbeat.com/instant-alerts/nasdaq-crwd-sec-filing-2023-03-30/', 'https://www.fool.com/investing/2023/03/13/why-crowdstrike-stock-rallied-on-monday/', 'https://www.fool.com/investing/2023/03/29/why-crowdstrike-holdings-lagged-the-market-on-tues/', 'https://www.marketbeat.com/instant-alerts/nasdaq-crwd-sec-filing-2023-03-31/', 'https://www.investors.com/research/options/crowdstrike-stock-stays-in-range-option-trade-can-net-nearly-200/', 'https://seekingalpha.com/news/3946099-crowdstrike-shares-fall-4-on-high-volume-in-wake-of-earnings-results', 'https://finance.yahoo.com/news/crowdstrike-holdings-crwd-recently-broke-133501436.html']","[-0.6749925, 1.6411623529411765, 0, -5.464, 2.8044700000000002, 0.05217999999999945, 8.13683, 2.838, 2.381907777777778, 1.4192980000000002, -0.6749925, 1.6073070588235296, 0, -5.464, 2.8044700000000002]",['C'],[1],['https://www.cnbc.com/2022/04/12/stocks-making-the-biggest-moves-in-the-premarket-pge-hewlett-packard-enterprise-carmax-and-more.html'],[7.10624]
